CustomerId,total_amount,avg_amount,std_amount,transaction_count,fraud_count,ProductCategory,ChannelId,CurrencyCode,is_high_risk
CustomerId_2139,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2140,50000.0,3846.153846153846,8060.667402539258,13,0,airtime,ChannelId_3,UGX,0
CustomerId_2141,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2142,125700.0,4489.285714285715,7006.575709617586,28,0,airtime,ChannelId_3,UGX,0
CustomerId_2143,500000.0,500000.0,0.0,1,1,financial_services,ChannelId_3,UGX,1
CustomerId_2144,17000.0,4250.0,6652.067347825036,4,0,financial_services,ChannelId_2,UGX,1
CustomerId_2145,70000.0,3684.2105263157896,7318.565672915146,19,0,airtime,ChannelId_3,UGX,0
CustomerId_2147,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2148,9000.0,3000.0,13892.443989449805,3,0,utility_bill,ChannelId_5,UGX,0
CustomerId_2149,40000.0,4444.444444444444,6463.573143221772,9,0,airtime,ChannelId_3,UGX,0
CustomerId_2150,24137.0,965.48,1373.363544975134,25,0,financial_services,ChannelId_2,UGX,0
CustomerId_2151,6000.0,6000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2152,-50.0,-16.666666666666668,1000.4165798972612,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_2153,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2154,307922.0,2424.582677165354,4658.105922451411,127,0,airtime,ChannelId_3,UGX,0
CustomerId_2155,19000.0,3800.0,6685.805860178712,5,0,airtime,ChannelId_3,UGX,1
CustomerId_2156,4060.0,507.5,470.5847426340977,8,0,financial_services,ChannelId_2,UGX,1
CustomerId_2157,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2158,225000.0,75000.0,108512.67207105352,3,0,financial_services,ChannelId_3,UGX,1
CustomerId_2159,4000.0,1333.3333333333333,577.3502691896257,3,0,financial_services,ChannelId_3,UGX,0
CustomerId_2165,3750.0,1250.0,3269.174207655505,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_2166,50000.0,50000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2167,40000.0,4000.0,6164.414002968976,10,0,airtime,ChannelId_3,UGX,0
CustomerId_2169,127000.0,31750.0,46176.29261861546,4,0,financial_services,ChannelId_3,UGX,0
CustomerId_2170,4000.0,2000.0,0.0,2,0,airtime,ChannelId_3,UGX,0
CustomerId_2171,60000.0,3529.4117647058824,7381.290936032324,17,0,airtime,ChannelId_3,UGX,0
CustomerId_2172,8990.0,998.8888888888888,1759.0423136215657,9,0,financial_services,ChannelId_2,UGX,0
CustomerId_2173,39000.0,5571.428571428572,6241.184258807054,7,0,airtime,ChannelId_3,UGX,0
CustomerId_2175,20000.0,3333.333333333333,6088.2400303098,6,0,airtime,ChannelId_3,UGX,0
CustomerId_2176,9780.0,3260.0,6714.372643814164,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_2178,361973.0,14478.92,33318.01133511222,25,0,airtime,ChannelId_3,UGX,0
CustomerId_2179,1000.0,500.0,0.0,2,0,airtime,ChannelId_3,UGX,1
CustomerId_2181,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2183,19000.0,2714.285714285714,4914.749424412389,7,0,airtime,ChannelId_3,UGX,1
CustomerId_2184,338.0,56.333333333333336,6408.891375789315,6,0,financial_services,ChannelId_2,UGX,1
CustomerId_2186,160970.7,1712.454255319149,3244.631261632081,94,0,financial_services,ChannelId_2,UGX,0
CustomerId_2187,45490.0,1229.4594594594594,1537.472575990194,37,0,airtime,ChannelId_3,UGX,0
CustomerId_2188,3925.0,490.625,808.651600328773,8,0,financial_services,ChannelId_2,UGX,1
CustomerId_2190,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2191,42000.0,14000.0,10392.304845413264,3,0,airtime,ChannelId_3,UGX,1
CustomerId_2192,10000.0,2500.0,6757.711644237764,4,0,airtime,ChannelId_3,UGX,0
CustomerId_2198,100000.0,100000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2204,217926.0,31132.285714285717,56783.16737001757,7,0,financial_services,ChannelId_2,UGX,0
CustomerId_2205,116950.0,14618.75,34680.87098819752,8,0,financial_services,ChannelId_3,UGX,0
CustomerId_2206,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2207,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2211,79000.0,8777.777777777777,10353.474993664902,9,0,airtime,ChannelId_3,UGX,1
CustomerId_2212,114150.0,5188.636363636364,5037.28790923444,22,0,financial_services,ChannelId_3,UGX,0
CustomerId_2213,234070.8,4980.229787234042,10899.165832618546,47,0,financial_services,ChannelId_2,UGX,0
CustomerId_2214,1810259.0,12314.687074829932,62250.326092979056,147,1,financial_services,ChannelId_2,UGX,0
CustomerId_2215,120000.0,60000.0,56568.5424949238,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2216,1867116.0,7911.508474576271,50463.491870940124,236,2,tv,ChannelId_3,UGX,0
CustomerId_2217,50000.0,3846.153846153846,7403.221751892369,13,0,airtime,ChannelId_3,UGX,0
CustomerId_2218,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2219,11250.0,2250.0,5556.527692723217,5,0,airtime,ChannelId_3,UGX,1
CustomerId_2221,508870.0,7483.382352941177,9596.378454068688,68,0,airtime,ChannelId_3,UGX,0
CustomerId_2223,20000.0,4000.0,8215.838362577491,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2224,29800.0,3311.1111111111118,6765.2502622675465,9,0,financial_services,ChannelId_2,UGX,1
CustomerId_2226,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2227,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2230,140000.0,4375.0,7486.547074371081,32,0,airtime,ChannelId_3,UGX,0
CustomerId_2231,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2232,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2233,242290.0,1637.0945945945946,2129.5871668459763,148,0,financial_services,ChannelId_2,UGX,0
CustomerId_2239,19000.0,3800.0,6685.805860178712,5,0,airtime,ChannelId_3,UGX,1
CustomerId_2243,29000.0,4142.857142857143,7425.823667638301,7,0,airtime,ChannelId_3,UGX,1
CustomerId_2244,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2245,10000.0,10000.0,0.0,1,0,movies,ChannelId_3,UGX,1
CustomerId_2246,17180.0,818.0952380952381,1581.3842640156092,21,0,financial_services,ChannelId_2,UGX,1
CustomerId_2247,13842.0,692.1,799.4279467877409,20,0,financial_services,ChannelId_2,UGX,1
CustomerId_2250,50000.0,6250.0,7025.463889106744,8,0,airtime,ChannelId_3,UGX,0
CustomerId_2253,9000.0,529.4117647058823,4028.126069570432,17,0,airtime,ChannelId_5,UGX,1
CustomerId_2254,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2256,2000.0,1000.0,0.0,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2258,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2260,110000.0,5000.0,7071.067811865475,22,0,airtime,ChannelId_3,UGX,0
CustomerId_2261,4000.0,2000.0,0.0,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_2262,69000.0,6272.727272727273,6466.697906828633,11,0,airtime,ChannelId_3,UGX,1
CustomerId_2263,9315.0,1552.5,815.5596238166772,6,0,financial_services,ChannelId_2,UGX,0
CustomerId_2265,20000.0,2222.222222222222,4123.947677219541,9,0,airtime,ChannelId_3,UGX,1
CustomerId_2266,23768355.5,308679.94155844155,893459.0220826697,77,7,financial_services,ChannelId_3,UGX,0
CustomerId_2267,132561.0,8285.0625,22238.177669550623,16,0,financial_services,ChannelId_2,UGX,1
CustomerId_2268,475.0,237.5,371.23106012293744,2,0,financial_services,ChannelId_2,UGX,0
CustomerId_2269,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2272,21000.0,2625.0,4688.51179556401,8,0,airtime,ChannelId_3,UGX,1
CustomerId_2273,158342.0,9314.235294117649,9206.385824044986,17,0,utility_bill,ChannelId_3,UGX,0
CustomerId_2275,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2276,48270.0,661.2328767123288,632.4828614399133,73,0,airtime,ChannelId_3,UGX,0
CustomerId_2277,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2279,40000.0,5714.285714285715,9516.902257112268,7,0,airtime,ChannelId_3,UGX,0
CustomerId_2280,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2281,1950.0,278.57142857142856,702.1438259936153,7,0,financial_services,ChannelId_2,UGX,0
CustomerId_2282,-14800.0,-2114.285714285714,1607.7194732794353,7,0,airtime,ChannelId_5,UGX,0
CustomerId_2283,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2284,15465.0,618.6,716.2045797116909,25,0,financial_services,ChannelId_3,UGX,0
CustomerId_2286,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2287,116275.0,10570.454545454546,29761.86909911283,11,0,financial_services,ChannelId_2,UGX,1
CustomerId_2288,271500.0,3878.571428571429,7115.056353614768,70,0,airtime,ChannelId_3,UGX,0
CustomerId_2289,50000.0,2380.9523809523807,5774.73973851801,21,0,airtime,ChannelId_3,UGX,0
CustomerId_2290,20000.0,4000.0,6558.963332722634,5,0,airtime,ChannelId_3,UGX,1
CustomerId_2291,500.0,125.0,857.846140050767,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2292,3058000.0,1019333.3333333334,1542945.6676543516,3,1,airtime,ChannelId_3,UGX,1
CustomerId_2294,23960.0,1597.3333333333333,2880.762465208192,15,0,financial_services,ChannelId_2,UGX,1
CustomerId_2295,5900.0,1475.0,1330.100246848585,4,0,financial_services,ChannelId_2,UGX,0
CustomerId_2296,2000.0,500.0,0.0,4,0,airtime,ChannelId_3,UGX,0
CustomerId_2297,21000.0,1105.2631578947369,2328.3664240575117,19,0,airtime,ChannelId_3,UGX,0
CustomerId_2298,134092.0,6385.333333333333,19374.82888010455,21,0,airtime,ChannelId_3,UGX,1
CustomerId_2299,20000.0,2857.1428571428573,5778.655305765966,7,0,airtime,ChannelId_3,UGX,0
CustomerId_2300,975.0,487.5,724.7844507162113,2,0,financial_services,ChannelId_2,UGX,1
CustomerId_2301,772123.1,3271.7080508474573,9330.598571685256,236,0,financial_services,ChannelId_2,UGX,0
CustomerId_2302,30000.0,5000.0,6511.528238439882,6,0,airtime,ChannelId_3,UGX,0
CustomerId_2303,13074000.0,1188545.4545454546,1896617.5873716013,11,8,financial_services,ChannelId_3,UGX,0
CustomerId_2305,4000.0,1333.3333333333333,7767.453465154029,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_2306,201820.0,3308.5245901639346,4321.530047743729,61,0,financial_services,ChannelId_2,UGX,0
CustomerId_2307,2000.0,500.0,0.0,4,0,financial_services,ChannelId_3,UGX,0
CustomerId_2308,144095.0,1000.6597222222222,1740.1570589159555,144,0,financial_services,ChannelId_2,UGX,0
CustomerId_2309,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2310,40000.0,4444.444444444444,6463.573143221772,9,0,airtime,ChannelId_3,UGX,0
CustomerId_2311,6360.0,489.2307692307692,1046.6152710719568,13,0,financial_services,ChannelId_2,UGX,1
CustomerId_2313,40000.0,5714.285714285715,6237.368187365718,7,0,airtime,ChannelId_3,UGX,0
CustomerId_2315,100000.0,4000.0,5916.079783099617,25,0,airtime,ChannelId_3,UGX,0
CustomerId_2317,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2321,42635.0,1639.8076923076924,2381.5423493061094,26,0,financial_services,ChannelId_2,UGX,0
CustomerId_2322,20000.0,4000.0,5533.534132902769,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2323,31703.0,2264.5,3759.946455224309,14,0,financial_services,ChannelId_2,UGX,0
CustomerId_2324,520100.0,3210.4938271604938,12443.266263123707,162,0,airtime,ChannelId_1,UGX,1
CustomerId_2325,730000.0,66363.63636363637,34719.656470860216,11,0,financial_services,ChannelId_3,UGX,0
CustomerId_2326,17925.0,1991.6666666666667,2418.74192505112,9,0,financial_services,ChannelId_2,UGX,0
CustomerId_2327,9000.0,2250.0,6601.767440112787,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2328,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2329,336341.0,10849.709677419354,20867.57453434003,31,0,financial_services,ChannelId_2,UGX,0
CustomerId_2330,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2332,49796.0,3319.733333333333,6379.075979511527,15,0,airtime,ChannelId_3,UGX,0
CustomerId_2333,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2334,9000.0,2250.0,6601.767440112787,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2335,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2336,9000.0,2250.0,6601.767440112787,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2338,40000.0,5714.285714285715,6237.368187365718,7,0,airtime,ChannelId_3,UGX,0
CustomerId_2340,2490.0,415.0,862.1774759294052,6,0,financial_services,ChannelId_2,UGX,0
CustomerId_2341,-10500.0,-2100.0,4849.742261192856,5,0,airtime,ChannelId_5,UGX,1
CustomerId_2342,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2343,127188.0,1987.3125,4132.382055951411,64,0,airtime,ChannelId_3,UGX,0
CustomerId_2344,74000.0,24666.666666666668,47961.7903474561,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_2345,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2346,11750.0,5875.0,5833.630944789017,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2347,20000.0,20000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2348,95120.0,2570.810810810811,5335.610778521976,37,0,financial_services,ChannelId_2,UGX,0
CustomerId_2349,1124929.5,2324.2345041322315,6853.191202244491,484,0,airtime,ChannelId_3,UGX,0
CustomerId_2352,20000.0,3333.333333333333,6088.2400303098,6,0,airtime,ChannelId_3,UGX,0
CustomerId_2353,6279578.0,114174.14545454546,171597.52521033565,55,5,financial_services,ChannelId_3,UGX,0
CustomerId_2356,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2357,2000.0,2000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2359,110000.0,36666.66666666666,54848.27557301444,3,0,financial_services,ChannelId_3,UGX,0
CustomerId_2360,45990.0,1839.6,2900.552720316135,25,0,financial_services,ChannelId_2,UGX,1
CustomerId_2361,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2362,950.0,237.5,962.0940702446928,4,0,financial_services,ChannelId_2,UGX,1
CustomerId_2363,160000.0,5925.925925925926,8700.998731029613,27,0,airtime,ChannelId_3,UGX,0
CustomerId_2365,500.0,500.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2366,1100000.0,183333.3333333333,8164.965809277261,6,0,tv,ChannelId_1,UGX,1
CustomerId_2368,40000.0,4444.444444444444,6463.573143221772,9,0,airtime,ChannelId_3,UGX,0
CustomerId_2369,3700.0,740.0,1089.954127475097,5,0,airtime,ChannelId_3,UGX,1
CustomerId_2371,49000.0,6125.0,5986.592162013854,8,0,airtime,ChannelId_3,UGX,1
CustomerId_2372,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2373,140800.0,12800.0,19786.10623644784,11,0,airtime,ChannelId_3,UGX,0
CustomerId_2374,1450.0,241.66666666666663,693.1209610642768,6,0,data_bundles,ChannelId_3,UGX,0
CustomerId_2375,22000.0,7333.333333333333,4618.802153517006,3,0,financial_services,ChannelId_3,UGX,0
CustomerId_2376,500.0,500.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2381,6390.0,580.9090909090909,868.4060633765122,11,0,financial_services,ChannelId_2,UGX,1
CustomerId_2384,28250.0,3531.25,5675.633224583844,8,0,financial_services,ChannelId_2,UGX,0
CustomerId_2386,78.0,26.0,1050.8225349696304,3,0,financial_services,ChannelId_2,UGX,1
CustomerId_2388,105000.0,52500.0,67175.14421272202,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2389,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2391,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2393,158800.0,7561.9047619047615,10189.724048789358,21,0,airtime,ChannelId_3,UGX,0
CustomerId_2396,3250.0,1625.0,883.8834764831844,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2397,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2398,50000.0,50000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2400,44000.0,5500.0,11237.691679598363,8,0,airtime,ChannelId_3,UGX,1
CustomerId_2401,76650.0,5475.0,7578.125148691513,14,0,airtime,ChannelId_3,UGX,0
CustomerId_2402,17620.0,927.3684210526316,1194.5982221151603,19,0,financial_services,ChannelId_2,UGX,0
CustomerId_2403,80000.0,3809.5238095238096,7151.007255058882,21,0,airtime,ChannelId_3,UGX,0
CustomerId_2404,5980.0,1196.0,2282.998028908479,5,0,financial_services,ChannelId_2,UGX,1
CustomerId_2405,2000.0,2000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2406,18625.0,846.5909090909091,1459.7842195107012,22,0,financial_services,ChannelId_2,UGX,0
CustomerId_2407,2930.0,488.3333333333333,1055.6593516218509,6,0,financial_services,ChannelId_2,UGX,1
CustomerId_2408,59000.0,8428.57142857143,9606.545387688244,7,0,airtime,ChannelId_3,UGX,1
CustomerId_2409,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2414,220010.0,6470.882352941177,9176.421157426626,34,0,airtime,ChannelId_3,UGX,0
CustomerId_2415,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2416,114524.0,2009.1929824561405,8161.113919589733,57,0,financial_services,ChannelId_2,UGX,1
CustomerId_2417,1027145.2,8283.429032258064,22823.50794827926,124,0,airtime,ChannelId_3,UGX,0
CustomerId_2419,100000.0,7142.857142857143,9638.5216138731,14,0,airtime,ChannelId_3,UGX,0
CustomerId_2420,6900.0,383.3333333333333,224.59113177191176,18,0,financial_services,ChannelId_2,UGX,1
CustomerId_2422,6095.0,468.84615384615387,759.4749113865718,13,0,financial_services,ChannelId_2,UGX,0
CustomerId_2423,33980.0,11326.666666666666,18776.584708975523,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_2424,53320.0,1367.179487179487,2074.141482153328,39,0,financial_services,ChannelId_2,UGX,0
CustomerId_2425,180000.0,5142.857142857143,6015.973136002956,35,0,airtime,ChannelId_3,UGX,0
CustomerId_2426,4175.0,695.8333333333334,870.7606827749325,6,0,financial_services,ChannelId_2,UGX,1
CustomerId_2427,425200.0,6346.268656716418,6839.398528362,67,0,airtime,ChannelId_3,UGX,0
CustomerId_2428,1000.0,500.0,0.0,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_2431,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2432,53000.0,26500.0,33234.018715767736,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2433,220000.0,7333.333333333333,9411.413955600836,30,0,airtime,ChannelId_3,UGX,0
CustomerId_2434,17900.0,2983.333333333333,6908.014668967247,6,0,financial_services,ChannelId_2,UGX,0
CustomerId_2435,40000.0,3333.333333333333,8679.477710861025,12,0,airtime,ChannelId_3,UGX,0
CustomerId_2436,2500.0,2500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2437,60000.0,3333.333333333333,7228.131318185992,18,0,airtime,ChannelId_3,UGX,1
CustomerId_2438,49000.0,5444.444444444444,6930.20762876393,9,0,airtime,ChannelId_3,UGX,1
CustomerId_2440,34950.0,3883.3333333333335,6277.738446287804,9,0,financial_services,ChannelId_3,UGX,0
CustomerId_2441,28735.0,926.9354838709676,1964.300841444336,31,0,financial_services,ChannelId_2,UGX,0
CustomerId_2443,950.0,237.5,962.0940702446928,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2444,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2445,17743762.0,322613.8545454545,1184937.5072447744,55,2,financial_services,ChannelId_3,UGX,0
CustomerId_2446,210623.0,3397.1451612903224,5502.02213749941,62,0,financial_services,ChannelId_3,UGX,1
CustomerId_2447,12600.0,1400.0,1799.522506110996,9,0,financial_services,ChannelId_2,UGX,1
CustomerId_2451,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2454,9980.0,665.3333333333334,866.6179473485803,15,0,airtime,ChannelId_3,UGX,0
CustomerId_2455,51000.0,25500.0,34648.23227814083,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2456,12000.0,12000.0,0.0,1,0,tv,ChannelId_3,UGX,0
CustomerId_2457,52817.0,2400.7727272727275,2423.36420885194,22,0,financial_services,ChannelId_3,UGX,0
CustomerId_2458,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2459,818115.0,2050.4135338345864,5421.228838790144,399,0,airtime,ChannelId_3,UGX,0
CustomerId_2461,5450.0,778.5714285714286,410.1393491415884,7,0,airtime,ChannelId_3,UGX,1
CustomerId_2462,20000.0,4000.0,6745.368781616021,5,0,airtime,ChannelId_3,UGX,0
CustomerId_2463,6700.0,957.1428571428572,1198.759279223235,7,0,financial_services,ChannelId_2,UGX,1
CustomerId_2465,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2468,1800.0,900.0,141.4213562373095,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2469,120000.0,4285.714285714285,6069.70096802716,28,0,airtime,ChannelId_3,UGX,0
CustomerId_2470,20500.0,10250.0,13788.582233137677,2,0,financial_services,ChannelId_3,UGX,1
CustomerId_2471,1500.0,750.0,353.5533905932738,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_2474,40000.0,3636.363636363637,5869.799439039247,11,0,airtime,ChannelId_3,UGX,0
CustomerId_2477,611700.5,1973.2274193548387,5375.130091062697,310,0,airtime,ChannelId_3,UGX,0
CustomerId_2480,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2481,20000.0,3333.333333333333,6088.2400303098,6,0,airtime,ChannelId_3,UGX,0
CustomerId_2482,-3835.0,-383.5,826.6735550788272,10,0,airtime,ChannelId_5,UGX,0
CustomerId_2485,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2488,80000.0,40000.0,0.0,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_2489,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2490,5000.0,5000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2491,311200.0,3661.176470588235,5418.088536112534,85,0,airtime,ChannelId_3,UGX,0
CustomerId_2492,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2493,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2494,3900.0,1300.0,3235.737937472687,3,0,financial_services,ChannelId_2,UGX,0
CustomerId_2495,2950.0,491.6666666666667,842.8621872326856,6,0,financial_services,ChannelId_2,UGX,1
CustomerId_2496,30000.0,15000.0,0.0,2,0,financial_services,ChannelId_3,UGX,0
CustomerId_2497,280500.0,140250.0,197636.34534164003,2,0,data_bundles,ChannelId_3,UGX,1
CustomerId_2498,16850.0,2808.333333333333,2745.981913026134,6,0,financial_services,ChannelId_2,UGX,0
CustomerId_2501,119000.0,14875.0,28612.87172884659,8,0,financial_services,ChannelId_2,UGX,0
CustomerId_2503,1500.0,1500.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2504,20000.0,3333.333333333333,6088.2400303098,6,0,airtime,ChannelId_3,UGX,0
CustomerId_2505,6000.0,1500.0,1914.854215512676,4,0,tv,ChannelId_3,UGX,0
CustomerId_2506,40000.0,4444.444444444444,6559.556218051475,9,0,airtime,ChannelId_3,UGX,0
CustomerId_2508,60000.0,4285.714285714285,6157.27926214882,14,0,airtime,ChannelId_3,UGX,0
CustomerId_2512,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2513,19000.0,3166.6666666666665,7626.707459098367,6,0,airtime,ChannelId_3,UGX,1
CustomerId_2514,8950.0,559.375,752.5199332908065,16,0,financial_services,ChannelId_2,UGX,0
CustomerId_2515,13470.0,1122.5,3152.846116822646,12,0,financial_services,ChannelId_2,UGX,0
CustomerId_2519,36115.0,1203.8333333333333,1221.4114809297996,30,0,financial_services,ChannelId_2,UGX,0
CustomerId_2520,24050.0,1717.857142857143,2097.650438618733,14,0,financial_services,ChannelId_3,UGX,0
CustomerId_2522,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,1
CustomerId_2523,2980.0,596.0,1142.838571277676,5,0,financial_services,ChannelId_2,UGX,1
CustomerId_2525,20000.0,20000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2526,1000.0,1000.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2527,3980.0,796.0,456.1578674099571,5,0,airtime,ChannelId_3,UGX,1
CustomerId_2528,1695194.3,2779.007049180328,22872.8448866116,610,1,airtime,ChannelId_3,UGX,0
CustomerId_2529,137000.0,2174.6031746031745,4170.904143258129,63,0,airtime,ChannelId_3,UGX,0
CustomerId_2530,24000.0,2000.0,3789.938833759242,12,0,airtime,ChannelId_3,UGX,1
CustomerId_2531,188005.75,1413.577067669173,2774.7502819289566,133,0,airtime,ChannelId_3,UGX,0
CustomerId_2532,10000.0,10000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2534,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,1
CustomerId_2535,195100.0,13935.714285714286,28474.350323995568,14,0,airtime,ChannelId_3,UGX,1
CustomerId_2536,500.0,500.0,0.0,1,0,airtime,ChannelId_3,UGX,0
CustomerId_2537,75526.0,5035.066666666667,7549.050228497686,15,0,utility_bill,ChannelId_3,UGX,0
CustomerId_2538,9000.0,2250.0,6601.767440112787,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2539,40000.0,5000.0,6000.0,8,0,airtime,ChannelId_3,UGX,0
CustomerId_2541,1000.0,1000.0,0.0,1,0,financial_services,ChannelId_3,UGX,0
CustomerId_2543,9000.0,2250.0,6601.767440112787,4,0,airtime,ChannelId_3,UGX,1
CustomerId_2544,180485.0,1298.453237410072,1379.4106923989898,139,0,airtime,ChannelId_3,UGX,0
